tweet_id,sentiment,content
1966045060,worry,@hookedonheat what was it? I missed it.
1966046091,hate,@Zaraa_x ah that's annoying
1966047016,surprise,@ClareHeartsMAC can u add ur link. I can't find u on YouTube.
1966047023,happiness,going away party at ambers  road trip tomorrow!
1966047176,worry,"@lomara It was a lot of stress, though, so with that and supporting two big families he never quit smoking and died of lung cancer at 51."
1966047185,hate,"I spoke too soon, a nasty thunderstorm just came out of nowhere..I got soaked making a quick run to the store!!"
1966047384,surprise,"Eatin dinna, herd tom brady not movin 2 fast"
1966047387,surprise,Just found out that they are running a lil behind.
1966047842,worry,zzzzz.. best friend going to europe in a few hours  .. i'm gonna miss her! hope she has fun though
1966048219,neutral,@rikeezy or with any at all  boo. suits and grey hair.
1966048271,neutral,@donnaml40160 I haven't started packing
1966048425,sadness,@superstarnikki its just one of those days....
1966048532,worry,@Lindsay_007 so I tried to send you a direct message and I can't because you aren't following me
1966049074,worry,@ermadea sorry about your sadness   nitenite love
1966049635,worry,back home from shopping. putting stuff away and waiting for nets friend to come over. I guess I'll have to put my pants back on
1966050032,worry,damn im so bummed out right now....nobody loves me
1966050359,sadness,As it turns out I do NOT get to go see The Decemberists...
1966050479,neutral,@MelanieNugent Oh damn Im sorry!!  I have been so good not adding spoilers cause @blayze316 will be watching it later!
1966050612,empty,someone save me from boredom.
1966051151,fun,"City Dippin iz u fun, so much eye candy out here...I remember y I miss  LOL"
1966051163,happiness,@Sabrina1989 I thought it was a simple one  I found it hilarious.
1966051514,neutral,"@xxigetwet Sher is good. There were quite a few people that we didn't even get to see, due to me having court and rushing to see fam."
1966052256,happiness,Weekends are Great....if you don't have to work them.
1966052536,relief,i was so bored i decided to iron all my baju sklh. thn i realized i hate doing tht. so all i did was iron a sleeve HAHAHA. im off to schl
1966052793,sadness,@EP31 I have that problem with adult shirts too. It's so annoying since a lot of adult player shirts don't come in kid sizes
1966053409,hate,@FallenStar1 Get out.
1966053688,worry,Wake Up..... Please.
1966053689,worry,"@gawhatafeeling Ooooh, I'm jealous  I might try and get some for the saturday but I have an exam on the monday that Im gonna fail"
1966054235,empty,@wwsiv  I got it in math and ss only
1966054430,hate,Hey @jerrymontano!  @secrettweet is mainly depressing!  It's all these people who are cheating or don't love each other anymore
1966054529,sadness,wants to hear his voice
1966054766,sadness,Looks like my Twitter is down
1966054943,sadness,@mitchelmusso i can't call you cause my portable sais that this number not excist  i want so much to talk to you
1966055254,worry,@moozmum aw i'm sorry  i was rooting for you just to let you know!
1966055438,love,@mralphafreak seems like working.. rofl - sadly money is not growing on a tree
1966055446,worry,Fender is hiding under the couch ... he knows I'm getting ready to leave and he isn't happy about it
1966055563,sadness,only 1 person online on MSN. I feel lonely
1966055979,sadness,i going to go to bed &amp; i failed miserably at booking a holiday  although i do seem to have a new follower. HIGH FIVE. X
1966056158,neutral,"@Snoop71 Not so much a substitute as a variation. Ate too much, too. Oof"
1966056376,sadness,@mannyishere awww hes too cute!!wish i could've gone
1966056478,worry,Trying to go to sleep but no luck  I think i'm sick... =S
1966056891,love,last few hours in singapore!!  i don't want to leave!!!!!
1966056948,worry,@mathewsanders Floor mopping sounds unappealing
1966057229,worry,homework...boring
1966057720,neutral,@MilaXX don't go to logan square we're pretty sure the shirt isn't there  1 more philly local tmrw
1966057889,worry,This is not fair... bath again....
1966057930,worry,today was such a horrible dayy
1966058020,sadness,@fizzythoughts  Boo for being at work during #beatwittyparty but at least you're still here!
1966058292,sadness,it's gloomy outside
1966058461,hate,Sometimes black girls just piss me off like a mother fucker!
1966058553,worry,@killerannax oh no!  i'm sorry. at least you'll still be able to buy regular tickets and not worry about limits?
1966060078,worry,is nervous about getting a house out in town
1966060224,worry,@sullivancc14 haha I really don't but I'm going to this workshop at school next week. Are you going? Plus my car is broken right now
1966060300,love,@lindyhot lol.. usually i always do.. not bn too well tho  how old r ur kids?
1966060567,worry,Things that happened today:  My younger brother ran over one of our dogs. Yeah. I know.  She's going to have surgery this weekend.
1966060860,sadness,(that was a  btw -_-)
1966060868,worry,@LisaMongold I know.  I have such guilt associated with picking winners.
1966061039,sadness,"@stacyday Yeah, Trimet says it's a 1hr trip, I get home at 6:30/6:45-ish, so we'd arrive just as everyone was leaving."
1966061405,love,"@penny2dear right my fellow fluffy flasher! I must go to bed, sorry  I hope everything is working properly 2moro and we can chat! love u x"
1966061628,enthusiasm,@dnbchik ohhh that cant be very fun    but hell you manned it up!!   looks like you got some shit done today!!
1966061663,love,i want Anoop to wish me Happy Birthday
1966064792,worry,my head hurts....
1966064910,love,@isabelauribeee that's not good to hear!  i hope everything is fine..i will keep you &amp; your family in prayer! I LOVE YOU ISABELA URIBE
1966065003,hate,@c0oki3 u think u have bills Ha!Ii just finished paying mine that's y I'm broke
1966065108,neutral,Just saw the Toy Story 3 trailer! It's about to get EPIC! Woody taking L's once again
1966065168,happiness,"Writers:&quot;They just make me wonder,why are you foisting all the little pipe dreams stories in your head onto other people?&quot; I like writing"
1966065301,love,@fattireale75 cup cakes are sooo yummy - but would have 2 have coffee chaser- u know where that can lead
1966065451,worry,"is on allegra, flonase and a steroid inhaler for the rest of the allergy season. throat still hurts from the asthma"
1966065755,worry,I wish I had more followers on twitter
1966065758,love,I suck dick
1966065926,hate,o damn i just accidentally listened to rick ross
1966066145,hate,We bought a pool instead of going to California. Now the pool is broken and we have wasted our vacation money for the next 2-3 years.
1966066223,sadness,@retrodiva I WISH I could be in bed by nine once in a while. I never make it in before 3-4 a.m.  #sleepdeprived. Doing too much.
1966067037,neutral,Idk yet!!! @Jersey_Gyrl I wanna go soon tho...but I want more tweeps to be there
1966067339,worry,is spending her Saturday morning taking notes for a research essay because some stupid whore recalled the book I'm using. Not fair
1966067890,hate,And I want you to shut the fuck up.... I really hate living with my step dad. =-\ I can't wait to move out...
1966067897,neutral,@manthigh81 I didn't watch it
1966068091,love,oh i hate the rain... and septa... and leaving my dog
1966068364,sadness,"@gasfreecommute -i'd love to be able to bike/bus/walk to work, but it isn't safe in my area"
1966068468,worry,STILL NOT DONE WITH PAYROLL. was supposed to be off at 4:30. i have a headache
1966068781,fun,I'll probably have better photos up later today. Took some picks with my big camera too. Camera phone = blury camera
1966068842,sadness,@selenagomez AWWWW  we're gonna miss you!
1966069017,sadness,I feel sorry for my bestie  good luck ali!
1966069141,fun,"Dayum, tweets r coming fast, so likely missing a lot.    Plz DM, k?  Oh, is @rod_stewart 4 real?"
1966069253,neutral,@MathieuTO My neighbour is fond of loud Nickelback.
1966069448,worry,zoombezi bay was soooo fun!! buuuut my legs are soooooo sunburnt
1966069772,neutral,"@PaulaFarris Ya gotta forgive them, dogs are just little people in fur coats, but I know the cleanup isn't fun"
1966069805,neutral,@caitlinjoneill that's why you are visiting alllllll the time next year.. It will never be the same though
1966069900,neutral,"Waiting for pizza after work. Damn, there goes my tips."
1966070381,sadness,jungle book 2 is sooooo cute.. i have nothing to eat or drink
1966070680,sadness,Got rocks. And found my car got birdied this evening.
1966071238,sadness,@Crimsondreamer no bueno.  hollykins needs to feel better asap.  p.s. i miss you.  you done with uni soon aren't you?  SOPROUDOFYOU.
1966071358,happiness,the plan was to take a nap (yea I'm still feeling last night) then go watch lakers game smwhere fun. looking like no nap
1966071403,sadness,I heard an icecream truck and took of like a shot but I couldn't catch it.
1966071457,relief,"@strawbleu Sounds like a useful tip, I most certainly need some stability after this week"
1966071509,neutral,@DougBenson  NO YOU ARE EVIL I WANT ONE!!   #flaxandfiberfriday
1966072241,neutral,HEY GUYS IT'S WORKING NO NEED TO WORRY. i have tooo many followers tho ...
1966072683,worry,at my lil sis 8th grade graduation....i already kno dis is gonna last all my life
1966072723,worry,@ehuffty i can't believe i missed the brewcast.
1966072868,worry,"Oh my Lord, I have no idea if any of this crap I spout is getting to anyone"
1966072961,sadness,"@FLucio I'm a jerk...  now I can't go out    Dammit Frank, why do I suck so bad?"
1966073082,worry,Looks like I got a defective MacBook
1966073230,worry,@PeterPolaco signin autographs would be boring I think! Get wasted 2nite! Have fun! I'm stuck at work
1966073253,worry,@hardertospell why don't you have that song you gave me that song
1966074557,worry,my car is broke
1966074612,sadness,"Aw, Zach wasn't feeling well  Hope he gets better. So babysitting was canceled."
1966074863,love,"@CirqueLasVegas 2nd ticket has to be for the same show, though, right?  No good for a solo traveler to Vegas."
1966074924,worry,arrgghhhggguuuiiissshhhh no idea what to do for this modern assignement....  Burma or Cuba???? eeeep help!
1966075116,love,"@selenagomez aww, we will miss you.  At least you get to go home right?"
1966075398,neutral,@AvaAmnesia  but then you won't see Her hotness much either
1966075631,sadness,Had a pretty good day. Let's see how the night goes. ;-) oh I have to work all day tomorrow no picnic for me
1966075782,hate,hopes whoever stole my purse and money gets what is coming to them
1966075805,hate,@TJmodeling That sucks majorly...hhhmmmnnn...I'm thinking...I would've said the self tanner or a really good concealer...I'm stuck
1966075880,sadness,@AwkwardTown fuck! I'm already thinking about all the shows I'm going to have to miss because I'm broke.
1966076017,worry,sooo im 20 n im just now findin out i have asthma
1966076425,surprise,back to Roseburg...and an empty apartment
1966076447,worry,"last day of volleyball miss everyone already. Oh well, banquet on 10th hopefully everyones gonna be there"
1966076452,neutral,really wants to go see the script in NY in august... but no one will go with me
1966076594,empty,you can't please everybody.  http://plurk.com/p/x32rz
1966076616,worry,@knw3 I watched it all online. http://www.musicistheheartofoursoul.com/search/label/Niptuck has the last 8 episodes of S5
1966077124,worry,@Mszjai nvm i just got ur message that ur sick
1966077290,worry,"Last Heroes ep until Sept  Sick &amp; drugged for past 3 days. Dr says lacking in everything, esp -get this- SUNSHINE."
1966077596,neutral,ToonTown is down
1966077609,sadness,@dougreport how can I read the Floyd article says it's private
1966077763,worry,Love how my printer decided to print all my blacks all marbled - 1hr before an interview for new work this morning.
1966078088,neutral,wants to sign up for the Germany field trip pero no tengo dinero.
1966078143,sadness,"is confused &amp; sad. oh no here comes the &quot;sweets&quot;, to cheer me up"
1966078256,worry,"@mitchelmusso I wish I would have called you. but unfortunatly, call the US from Scotland is a bit expensive  Gutted! &lt;3"
1966078521,sadness,tonights been boring!
1966078765,sadness,"Am I old? Pub kickin out time is whey too late, I'm stinkered:-/. Got the cubs tomorrow too  I'm gonna suffer !"
1966078794,worry,noone wants to talk to me  lol
1966078895,surprise,@jackbox noooooo! I just spent two days getting that damn song OUT of my head
1966079182,sadness,i so can't be bothered working tomorrow!
1966082308,worry,"@mneylon I don't know what that means, sorry"
1966082316,happiness,I need a bear hug  and Im going to camp today!!
1966082400,worry,awake sadly        seeing Leon today !
1966083365,empty,dont wanna cry  but the seniors are out there graduating&amp;its breakin my heart;but im home
1966083627,sadness,Im Slowing on My Tweets..Cuase I Lost My Phone
1966083729,neutral,I think I might throw up... I only could eat half of my ice cream cone  http://twitpic.com/67ybk
1966083856,neutral,@maniactive I'm thinking the &quot;Chevrolet Doom&quot; would be fitting for GM
1966084392,love,Rachel Alexandra not in Belmont   but appearing in Vogue.  Best looking model they've had in years.
1966084441,neutral,this has been a pretty shitty week. minus seeing @marktheescape. where is that muscle relaxer i need?
1966084672,surprise,@shepromoceo got damn stranger  lol
1966084879,worry,I wish I didn't have to work two jobs
1966085033,empty,"had to rumage around topless in the freezer to find something to eat, all I found was a suspect pizza"
1966085174,hate,College work sucks so much!
1966085192,worry,Too tired
1966085239,sadness,"It's friday and I'd love to party, but don't have a sitter."
1966085421,sadness,Waiting for the Denver game to come on.. but i dont think their gonna win it  Lakers suck lol :p
1966085785,worry,#myweawkness chocolate...i can't say no
1966086127,neutral,"Wow, the new Google icons suck   http://bit.ly/z7JIE"
1966086141,worry,just woke up still fukin sick
1966086691,surprise,@RaleighWood Raj wasn't on the list.  So Scoop or Bandit.
1966086988,happiness,"@bkkrakora ew, i used to get &quot;suicides&quot; in high school and mix like 5 sodas together. then drink it. i think i remember enjoying it, too."
1966086989,neutral,@Peter5tewart yeah.. I left cause my pc can't run the client anymore. I had thought I would have a new one by now..
1966087006,worry,"sigh, my sisters bein strange.. she came all the way from copenhagen to london, and now her phones turned off.. i wanna see her dammit"
1966087050,worry,@laurenbreslin aww i know its my addiction!   awww i know sameee  !  its just more more more !
1966087099,neutral,"@tristanhilliard oh nos, what happened"
1966087130,worry,@SaraJayXXX OMG .. my memory must have failed me! Very weird since I do not normally forget because of my profession!
1966087948,sadness,"Cleaned four bathrooms this afternoon....(yes, go ahead and feel sorry for me...lol)....mine are still waiting for my attention"
1966088050,worry,@SweetThang15 Aww  Yeah I feel you. I know its hard.
1966088075,sadness,@ev I'm trying really hard not to hate you.
1966088803,worry,"@torie007 yeah, and now you live in the 'hood! I never would have thunk it  What's up with these shootings in Belmont Shore?? Sheesh."
1966089045,sadness,Booo my best friend is leavin for the weekend. What ever will I do without her??
1966089332,empty,"@dressjunkie don't i know it! i live in the middle of nowhere, my house is spider central"
1966089390,neutral,i cannot sleep due to watching UKTV food. its keeps my cravings at bay. i think my bodies guna ache tomro
1966089690,sadness,@triniaguirre i miss you  !!!! ??
1966089917,worry,stopped at the store to pick up some items and debit card is missing
1966089921,sadness,"confused, angry, anxious and on top of everything LONELY"
1966090665,surprise,"@nickyvender Nicky, I LAND at 10pm, it will be like 10:40 before I get home! UGH! Wont be any fish fry left for me anyways"
1966090955,worry,help! anyone know if there are stores that carry blackberry trackballs? just went to verizon retailer; no luck. do not want to order one
1966091300,neutral,@zzerbe i'm on twitter! go me. i have no idea how to work it.
1966091481,worry,taking Willy to the specialist...poor dog! He has to get a CT scan cos he can't walk properly atm
1966091796,worry,@tmjassociation y does it hurt so much? i can't even chew gum.  i've lost so much weight because i can't even eat
1966091934,neutral,nothing to do this evening.. MISSING LIFESTORY
1966091942,sadness,"@ss1271 yes, that's what I meant... I don't have anything to turn it into Hirigana, though."
1966092163,neutral,my finger is now pregnant
1966092362,worry,@RealGrace my @Bonnaroo tix are in limbo....as usual  #UPSsucks
1966092716,neutral,"@bkkrakora ew, i used to get &quot;suicides&quot; in mid. school and mix like 5 sodas together. then drink it. i think i remember enjoying it, too."
1966092725,hate,"@niqa86 Yes bb  There are actually 2 of them, but the other one I don't really give a shit about."
1966093048,worry,At subway. Not feeling good
1966093504,hate,@DrPostALot  sucks
1966093934,anger,too sick for rigging tomorrow.
1966094089,sadness,"i miss him  ALOT but im not gonna talk to him, i HOPE"
1966094106,love,@kayteemick  Joe and I loveee you.
1966094177,sadness,Why are embossers so expensive? Can I do get one on the cheap? Trying to save 75%. Papersource order goes in TONIGHT. Sry bank account
1966094311,worry,@nathanblevins Ouch. I won't be down in Miami tomorrow morning. That sucks  It's a cruise? Are you driving back the next Saturday?
1966094491,sadness,"Grandma Caminker passed away today.  She will be missed, but may she rest in peace."
1966094810,neutral,@love_ly We need to hang out!
1966095339,neutral,taking a break from sewing to do some dishes
1966095498,worry,"Too many cocktails last night, my head hurts"
1966095555,sadness,UGH. why is it so hard to upload a picture on twitter?
1966095613,fun,@MariaV_ST vaca!! buuu sigo en el work
1966095757,fun,@JammieAdams No you are not having my favorite drink without me  lol
1966095860,sadness,Just saw a dooope bmw 6 series parked with the top back....to bad it was raining
1966095998,surprise,@heartsnsparkles she is that's why she never speaks to me in college i think  .....i might just stick to unzela...if hashim dosnt shoot me
1966096024,worry,Is losing money in Vegas...
1966096234,sadness,"Sh t, I'm getting even more sad. I'm currently at the library and j think it'll be the last one tooooo"
1966096658,worry,"Its been a slow day at home, one of my kids is sick  .  This little picture cheered me up http://is.gd/JrLa"
1966096671,worry,here comes the storm.....ackkkk
1966096762,worry,Why isnt my internet working
1966096850,enthusiasm,@giselle2323 - Hopefully he won't discover all of my soap opera tweets.
1966096966,neutral,Should not drink cheap wine
1966097087,worry,@shereemcfly09 ooh thats an early start  ive got bed planned for that time..ha..LoveYouJonesy XxX
1966097144,worry,So sad that Aki is out for the rest of the season!
1966097148,sadness,upset.. friday night crying!
1966100178,neutral,@JennyLouis_420 why baby?
1966100325,worry,Wishing I could see N*E*R*D headline @ Fest at DePaul tonight
1966100409,relief,I need words of inspiration  where's @iamdiddy and @RevRunWisdom when you need them??
1966100516,worry,wants to go home and see Erin
1966101095,worry,I have no one to go to the spring show with
1966101116,worry,@ZAmmi *hugs*  I'm so sorry.. anything I can do?
1966101498,neutral,"@kearycolbert june 15, 1995, chino hills, CA. The 1 day it rained n june in SoCal...we had an outside grad; had 2 move it 2 the gym"
1966102305,neutral,I'm grounded til tomorrow. Sorry to anyone I made plans with.  It'll have to be tomorrow. (annoyed) http://plurk.com/p/x332r
1966102733,hate,"@ForrestTheCat awww, I hates it wen families are brokun up by humuns. Maybee you see him agin wun day."
1966102739,worry,"@BonjourHoney Guilt trips, feeling sick, pressure. stress and too much drama"
1966102915,sadness,trying to fix my sister's ipod  then phoenix tomorrow morning at 445am! hopefully i'll actually get to play this tournament. stupid fence.
1966103064,neutral,Someone fly me to Reno
1966103295,neutral,"lumiere is not impressed with my cuddling. but then again, who is  http://sml.vg/jL0kI1"
1966103972,worry,Not legally old enough  to get a summer job outside of babysitting.
1966104178,neutral,@thehar just got Zion tweet
1966104179,worry,Working too hard.    At least graduations are over.
1966104203,worry,just said goodbye to the younger bro.  #misshimalready
1966104430,sadness,"@Mattshiloh Unfortunately your fix didn't work..   Oh well, I'm lovin' me some PeopleBrowsr anyways!"
1966104535,hate,@BraveMaiden I don't get as much time here either. It's going to get worse now that the girls r home for summer.  It stinks.
1966104640,worry,"@nicolacrossley. Tickets, i need my tickets, where are my tickets. i want my ticketttttss"
1966104815,worry,The underwire in my bra is sticking out and poking me in the armpit
1966104946,surprise,.@aragornrain: no health insurance is not an option.
1966105035,hate,when i fell on my ass today i ripped my blue volcom boxers
1966105354,happiness,"@Linooo Ahhh!  I knowww! I saw it May 5th and 6th in Newcastle and it was so good!!! I'm soo excited for 6th June, as its my bday aswell!"
1966105490,worry,i fear the spaceship is not long for this earth. it just stranded me and edwin on the highway. there was smoke
1966105876,surprise,http://twitpic.com/67ykl - The stolen purse -- when it was new from the store...see tags still on it
1966105988,sadness,Some things are better left unsaid . Its better if only i know
1966106109,worry,http://twitpic.com/67ykt - We are losing so far.....
1966106185,surprise,@Impala_Guy Just like me )))) No i must confess one dark side of me is that i can be sometimes stubborn + iï¿½m a little morning grouch
1966106197,sadness,says our power went out...which RARELY ever happens...and i hadn't saved my sims game in a while.  http://plurk.com/p/x334f
1966106217,neutral,my tv is so boring
1966106279,boredom,Just started feeling bad again  ugh. I hate it when I don't feel good!!
1966106360,sadness,"@BunnyBridget I would LOVE to learn trapeze! I've wanted to do that since I was a kid. Sadly, there's no place where I live that teaches"
1966106454,worry,its weird how thinking about may 2nd totally changed my crappy mood to happiness...i miss @honorsociety so much
1966106843,sadness,Livin on ur own iznt nice at all. I miss my mum
1966106897,sadness,Oh my ex / room mate is moving out today
1966107113,worry,own 2nit but i cant go.
1966107136,neutral,Writing reports....
1966107186,hate,aww dude.. no fair. i thought that was the point of this thing
1966107720,neutral,Sports car + curb = flat tire.
1966107794,neutral,sitting in bed where I will be for the weekend.
1966108222,neutral,"Crazy Legs is peepin @nina_parks at the pool hahaha She likes graf writers, not b-boys, sorry"
1966108843,worry,to save my heart I think Imma let go! I can see myself getting hurt with you!
1966109179,sadness,"@TomCopestake  I'm sorry. You'll get there don't worry, one day at a time.  We should 'hang' when you're done."
1966109218,worry,Waiting for the Denver game to come on.. but i dont think their gonna win it  Lakers suck lol :p.... Come on Denver!!
1966109271,worry,"@imlostinbooks It's up now, @Vasilly and @Devourerofbooks won.  Sorry"
1966109555,love,"Wow, its hot and miserable. People are probably killing themselves right about now..."
1966109731,neutral,Headed to waterfront for a quick drink with the office peeps...Corsen Building of course was booked  Any suggestions?
1966109943,fun,"@staaceeyy weeooow, i feel fat.... i remember when i used to weigh that much  pfffffffffffffffffffffftttttttt long time ago, hahaha"
1966110073,worry,@JuliaBronwyn I accidently dropped it &amp; now the screen is all messed
1966110120,neutral,Wow it's like a VPL fest in front of my office right now.
1966110261,sadness,I get an instant sad face when I see a little kid lose their balloon
1966110303,neutral,"Almost made it out of the Apple Store with my MBP, but they didn't have the replacement fan in-stock."
1966110607,worry,i dont noe what to eat for breakfast hmmmmmmm im so hungry
1966110668,love,Kristen i miss you
1966111688,sadness,@davidmihm Please no more tweet-memes
1966111699,empty,@DeckEnt  there wasn't enough room for me...
1966112047,sadness,So tired and I have 17 hours to work tomorrow
1966112092,surprise,I'm so glad my concert is still a week away...I'm getting so sick and I need the time to recover!! My lungs hurt so bad right now
1966112253,sadness,chick fil a for dinner. Hopefully I feel better. My head and eyes are killing me
1966112406,neutral,Yep. That good feeling didn't last.  back to sleeping for me.
1966113312,worry,Restoring my iPod touch seemed like euthanasia to me. I was willingly killing it.
1966113349,love,How did Day 26 go from a good budget video (imma put it on her) to such a low budget video (Stadium Music) The end may be near for them
1966113748,worry,"My mom has annoyed the living crap outta me, so now we're on AOL Radio, looking for Brooks &amp; Dunn."
1966114272,fun,Feeeel like ima die! Now on my way to rainforest.  !! I need a girls spa day ASAP!
1966114535,sadness,More depressed ty very much!!!
1966114930,sadness,headaches are dumb.
1966114948,worry,Golfing ended early
1966115022,worry,Hate to break every1's heart but confirmation jus came in that Austin &amp; Sophia do NOT &amp; never had a twitter  another sad day!!
1966119390,worry,St joe is dirty.
1966119471,relief,Setting up bookmarks on my new Blackberry Curve. Now anyone from work can get ahold of me at anytime!
1966119689,worry,@vmarinelliRVA I am so so sorry to hear that he has parvo. Good vibes comming your way.
1966119969,relief,Sushi w/ @ryan888 well cooked veggie for preggo me  now onto Trolley Car birthday party on McKinney Ave. I actially feel awake for once!
1966120040,sadness,@donttreeriddle Oh noes!! Melted ice cream = do not want.
1966120455,neutral,@g1mm34d my bad. I thought you were talking about today
1966120483,worry,"layenn down,uughh dunt feel well"
1966120564,worry,It just occured to me..... tonight is Cheri's Prom Night......I was suppose to go with her...... 970 miles makes that kind of difficult.
1966120619,neutral,"dreading this weekend, every minute of it is me doing coursework i should of done during the week AND learning 2 pages of french speaking"
1966120711,hate,soooo fed up with this
1966120825,sadness,missing someonee...
1966120896,neutral,There are ants on my lollipop
1966120930,sadness,My arms hurt
1966120964,sadness,OMG how sad is The Royle Family where Nana dies  I am sobbing!!!! :*( it's the saddest thing I've ever watched
1966120973,empty,i got peanut butter in my beard  it felt weird after... and axe body wash burnt my eyes... but now they're okay.
1966121024,sadness,"@MyInnerCougar Sorry your day was so bad   Gettin the drink on, good plan!"
1966121456,happiness,@Wonder33Woman Yes I did see Mitch Hedberg and the whole floss thing.  He's hilarious.  I &lt;3 him.  Poor guy
1966121485,sadness,"Omnomnom    JUST came online to 69 unread emails, as well as my backlog from yesterday  http://tinyurl.com/lxjdjc"
1966121839,sadness,"[H]ouse starts on Sunday and I'm sad as I can't afford Sky,"
1966121947,sadness,@RVDS dammit i wanted to ask you about someone who i might be shooting but cant remember her name now
1966122021,surprise,@FattKiddBep i made a vid for you proving my skiLLs that you denied but my step dad said he'd disown me if i posted it ~   sowey
1966122261,worry,"is watching &quot;Wall Street&quot;, and realizing that since it is on a movie channel she won't get a potty break"
1966122282,neutral,UP isnt im 3-D..
1966122607,happiness,"@ktml nice work buying coda dude! It's a great app! Unfortunately, I bought it when it was the full $99USD  #jealous"
1966122663,worry,GRRRR!!! It's BACK!!!!! And what I mean is my headache  But on the *       *        bright side....it's only on one side!!!! /\/\/\/\/\
1966122683,sadness,@norasake Sadly no. It didn't come with one...
1966123119,empty,@WaylandSmalley Me neither. But it's no longer about what we want. It's about fairness. And fairness is whatever government says it is.
1966123336,boredom,Cleaning the House! Im so boring..
1966123484,worry,"@framolamdu omg what a shame about Hollie,just watched that clip u posted"
1966123518,worry,Suffering from  Hemorrhoids.
1966123573,sadness,@KSegIII  my cousins moved there like 2 years ago and I miss them so much. I was just looking at their facebook and now im sad
1966123649,happiness,"@tarraxo I'm not sure.  Btw, YAY FOR WICKED TICKETS! That's awesome! When are you going?"
1966124248,neutral,@irgxana  I know... kittie should be a professional....
1966124291,empty,@dahlhalla I'm only 6' 0&quot;
1966124678,hate,Just rang the irish one. Drunk. Must confiscate phone.  hate him lots.
1966124710,worry,"also I managed to ink half more page. unfortunately page 006 will totally suck, but at least I tried hard before I decided to move on"
1966124712,neutral,@RelientTU That would be SOOOOOO much and Geeky to the ultimate LEVEL! But I work 9 to 530am
1966124715,happiness,best show of my life. mcfly rocks my world  i wanna meet you guys ;;
1966125609,hate,@iamcheerbear I know  It fucking sucks. anyway you can get a fake id or something?
1966125621,worry,@VWayne noo sorry my love...after that i'm going to pop about 7 zyrtec and go to sleep
1966125705,worry,No waterfront anymore   faccia luna and clarendon will have to do
1966125707,sadness,Going to bed watching a bit of qi. Wake up tomorrow to face the start of my last summer in bath. Bit gutted atm to be home
1966125860,sadness,study study study.  What fun on a Saturday.
1966126708,sadness,Stupid shopping bags left a red mark on my arm
1966126769,neutral,@angellr Busy but fantastic. Tried to unplug for a few days.   Thank you for the FF!!
1966126836,worry,@dictums honey perhaps some medicine? i feel bad for you? do you have fever?
1966126840,neutral,Nursing sore back today
1966127034,neutral,Wife and kids have made it to San Antonio...almost to Corpus!  Praying for safety the rest of the way.  Guess I'll watch the game alone
1966127857,neutral,"@medic60 all work, no play."
1966127869,hate,"I'm Twitter dumb. Just saw my &quot;@thecraftpantry.com&quot; &amp; all the kind folks who've tweeted me. AH!So sorry, I'm not ignoring you, just SLOW."
1966127995,worry,@sxtxixtxcxh @b0r3d13 but they're hungryyyyyy
1966128728,fun,did not get to go see UP!! Oh well ended up going to dinner with Blase and Bridget!
1966128862,love,"home=san diego, why did the san jose weather fallow me"
1966128922,hate,"just camee back from bowling, which i offiacial suck at"
1966129248,worry,I ran over a turtle.
1966129375,sadness,not a very good day at the house
1966129404,sadness,"really tired. and have to work the whole day tomorrow, the thought of it depresses me.  uncoooool...."
1966129469,worry,@deegirl825 you're just unhappy to return to occupying the same city as me  I am cry now too.
1966129930,sadness,"@AwkwardTown I know. I think I'm going to have to miss it, though.  This is when sacrificing money for job happiness sucks ass."
1966130309,worry,"@mitchelmusso, i called your say naw and got a voicemail for a guy named shannon..."
1966130537,worry,@BullyOSullivan sorry to hear that.
1966130824,sadness,"Played a show tonight @ Chinnerys, southend. Snapped my guitar strap, ripped off the strings then threw my guitar across the stage..."
1966130917,empty,i think that i'm the only 1 on!!!
1966131229,neutral,@plbrickner no I don't mind Kent it's just my best friend is going there and Im going to miss her
1966131547,surprise,can't make it to graduation...
1966131832,enthusiasm,"@dino2gnt Yeah, I'm getting ready to go get pizza. Then nothing to do  Maybe @hazard_2gnt will want to play Xbox."
1966131839,love,@firebird06 ya I just NEVER play it...I'm basically only using my PS3 these days
1966132160,sadness,@StanGill Uh.... what does that mean?
1966132945,neutral,"got stood up, again"
1966133173,worry,@anthonyamor hey member when we were better friends then you and anthony. That was pretty sweet ha. Way to be a trader for the weiner.
1966133295,neutral,@BADDESTnLA I'm in traffic on the 405 and I still don't see the sun
1966133787,neutral,tierd.i just want to talk
1966152865,hate,@KrissyJill fuck.  It's only in Canada right now.
1966153163,worry,I'm nervous... I hope I get in... this could be a costly mistake... more like procrastination and assumption...
1966153293,neutral,@backstreetboys   why!!!! u have to bring it to you 24/7 like the @backstreet_team
1966153456,neutral,I can't help it if I'm a GRAMMAR NAZI!
1966154081,surprise,@xxiolla1@dougreport how can I read the Floyd article says it's private   - odd -it works for me...
1966154768,sadness,sitting around doing fuck all....tired
1966154937,sadness,so bored...miss everybody already
1966155283,surprise,Eli in the ER  they pricked his finger for blood sugar and he was trying not to cry http://twitpic.com/67z2q
1966155823,worry,I miss Vermont
1966155977,sadness,@rodmcnasty000  I miss you
1966156266,neutral,@RobPattzNews  Youtube? outside the US can't see it
1966156693,sadness,@MyroneTadrid  aw her latest &quot; selenagomezLast day of shooting... Goodbye Canada. &quot;
